label	text_a
0	散热口很烫,可以加热水杯,也许AMD的CPU就这个德性,重装XP系统很麻烦
0	我是耐着性子看完的，无非是为了多一点谈资罢了。这样的书也会流行，说明我们大众的阅读水准还真不怎么地！
1	外观看上去还不错，不过有人不太喜欢镜面的，我个人比较喜欢，总之还算满意。
1	许多下围棋的人都会有一个困惑，那就是害怕对手的力量强，趴在战斗中吃亏，以及如何增强自己的战斗力。我也是，一直希望自己的力量增大，希望战斗中下出手筋获得优势，乃至胜利。还是看看战斗至尊坂田先生的棋吧！从他鹰隼般的捕捉战机的嗅觉和快如剃刀般的手法中一定能找到你想要的。我很喜欢这套书，她也是坂田先生毕生著作的精华，值得你拥有！
0	设备很简单 服务意识很差 餐厅的设施就跟街边的小滩一样，卫生条件很不好。
0	不知道前面这位弟兄是不是和我一样住的同一天。 我是7.24入住的，25日一早怀着极其极其悲愤的心情愤然离开。 对于房间，极度失望。 1、潮湿得不得了，一股浓重的霉味，叫来服务员，说是这几天下雨，比较潮湿，没有办法，要不喷点空气清洗剂。难道这是理由吗？一个4星的酒店，下两天雨，就要住客接受发霉的房间？？？什么逻辑？？？？？ 2、房间小得不得了。前面那位还有两张床的位子。我那间房间面积为6平方米，卫生间约2平方米！绝对不是危言耸听，我都拍下了照片，如果要和我对质的话，随时奉陪！！！！ 3、交通极不方便。让前台叫车，必须提前起码半小时，否则，嘿嘿，你就等着吧！ 4、床上用品！床上用品！！又潮又旧，我也都拍下了照片，床靠背上积着一层厚厚的灰。头发我就没找，因为就那环境，有头发根本不稀奇。 5、空调正对着床，因为床两头都顶着墙，因此无论空调朝哪里吹，都对着人。更要命的还在后面：晚上才发现——空调漏水（酒店要不信，去看看你们房间的墙面去），出风口挡板是不能固定的（只能一直摆动）。天哪，可怜的我们啊：打开窗，窗外是虫子不停的鸣叫和其他房间空调室外机的轰鸣；关上窗，6平米的房间闷的我们喘不过气。这叫酒店吗？我怎么觉得是被关在看守所里啊！！！ 6、我们订的两个一样的房间——商务单人间（因为预订的时候，很多房间已经没有了，只能订这个）。可另一间无论房间大小、房间内设备和物品，都比我们这间强很多，当我们问服务员为什么我们房间没有塑料拖鞋、没有“收费”食品（最普通的矿泉水也是收费的）的时候，服务员回答：“因为房间太小，放了这些就更小了！”同志们，是不是从这里又能感觉到房间真的有多小了吧？ 7、结帐的时候，竟然还问我：“对房间满意吗？”什么意思？？？我预订两天，结果住了一天就走了，你看不见吗？看不见也就算了，难道你不知道你们的这个房间有多小多差吗？？？？问这话什么意思？？？？？是不是要让我蹲了一晚“看守所”后，还要堆上笑容和你说：“啊，真舒服啊！！！”你们才满意？？？？ 8、我可以很负责任地说，我是一个很宽容的人，否则入住的时候、结帐的时候，我完全可以据理力争。大家也可以看看我之前对于入住酒店的评价，我想也足以证明一些什么。 9、最后一点，想对携程说：从携程创办之后不久，我就是你们的忠实会员，很久之前就成为了你们的钻石贵宾。我想对携程说，你们也有责任要向你们的会员推荐好的酒店，我们不奢求家家都价廉物美，但至少你们要把握住要将价不廉物极差的酒店排除出去，这点要求不过分吧？？？另外，如果你们需要，我可以把我住的房间照片给你们作为证据，或者提供给你们，让大家预订前先看看，这点实事求是的要求不难吧？ 10、客观地说，早餐还是不错的。服务员的态度还是可以的，虽然回答的内容让人直来气。 鉴于以上，我觉得此酒店总体让我非常失望。我们第二天一早就撤了！！以后也不敢再住了！！！！398元，我们加点钱，去住了“泛海名人酒店”，真是一个天一个地啊，着实让我体验了一把什么叫“从地狱到天堂”的感觉。 补充一点：离开青岛后去了郑州和山西，刚回来，正想上来发帖子，就看见了前面这位兄弟的评价，实在深有同感，故借鉴了几点意见进行了修改和补充，不过看的出，我住的房间应该比你的还要小。 奉劝看到帖子的各位，宁可去找个招待所，也别住这个4星酒店！！！切记切记！！！
0	我笔记本5月8日买,今天5月9日就发现接电源后,笔记本上的电源灯不亮了.倒霉啊,现申请换货中.
1	酒店设施较一般，但被单毛巾洁白干净，服务热情。 可能酒店系早年建设，地下车库没有直达大堂通道，不甚方便。 饭菜很对嗜辣者，如能兼顾南来北往客，增加一些非辣的菜肴更好。另希望通过服务技能。
0	当当虽然很便宜，原价是23.80.我买回是10块多，但里面很多页是漏印的，请当当网还是那个中国社会科学出版社检讨。
0	我们一家厦门四日游的最后一天就是选择了这家酒店，简直后悔死了。 先说交通，酒店有自己的码头，不过一小时只有一班船，错过就得苦等。而且码头也很简陋，我们一家有老有小，每次上下船都得小心翼翼。 再说环境，我们订的是豪华房，跑进去一看：里面的设施陈旧，衣柜的门很难关上，地板没扫干净。最要命的是空调只能制冷，浴室没有浴霸。大冬天的，岛上还比市区要低1－2度。打开水龙头，水是黄的，热水也很小，不要说洗澡，洗个脸都勉强。拉开窗帘，外面是一片工地！住在酒店里，心比天气还要冷...喜欢清静的人大概会喜欢这里，因为除了总台有2个人，其他工作人员基本难得一见，所以要什么都得自己想办法。本来想打个市话，结果告诉我开通市话要10元／天，晕！我就打个问讯电话，还是用手机吧！
0	（接上面的） 最后才发现左侧用了双面胶，这是什么意思啊！不想让我换内存？？我最讨厌那个东西了，这个东西意味着短时间看不出来，可是时间长了就会发现，这明显是厂家的态度问题，敷衍了事！
1	刚拿给女儿看这套书时，女儿以为又是让她学习的书，所以有些抵触，不想看。过了两天，我找一个女儿心情好的晚上和她一起躺在床上看。做过两本书上的练习之后，女儿全做对了，她一下子来了兴趣，说，这书好玩，我喜欢。就这样，我给女儿隔几天就做一下这套书上的练习，除了《简单的算术》那本她不喜欢也不会做（毕竟她才四岁），其余几本书她都喜欢看。有种成就感吧。
0	预装系统不咋地 XP系统BIOS改成IDE 启动项 第一项启动改成DVD 一切ok 没有像他们说的那么麻烦 光驱像发动机 哄哄的 送的瑞星真的很没必要 建议不要使用
0	370的房间，性价比很低，也就内地150的水平，自助餐品种那是相当的少，成天一堆喝得红赤胡脸的中年FB男出入，很不爽，决不再住
0	拿到的当天给他装xp，折腾n久没搞定，上网查才发现此款驱动比较搞，建议要买此款的买好vista盘先
1	看评论有的说书太小，不值;有的嫌大带起来不方便,个人量了下尺寸:书横宽14厘米，竖长16厘米，厚1.4厘米书的封面和内里排版都很喜欢,纸张效果感觉和美丽英文系列的一样,没办法，个人喜欢视觉效果， 呵呵看了两篇，冰心先生的翻译真的很棒像有位读者评论的，里面有错别字，这到是真的，如60篇,应该是?空?贝壳,但文章里是?宝?贝壳,不过不影响阅读,自己都能明白，估计是校对的不仔细
1	对于次级债的解说，可以参考如下网站：http://abeautifulmind.blog.hexun.com/27697932_d.html
0	房间太老了 服务不周到 不热情 交通还好 保安象混子 前台服务冷漠
0	请你们立即将我当当帐号里的10元 礼卷 取消掉！！！谁需要你们那破 礼卷 ！！不是明确告诉你们不要放这 礼卷 在我帐号中吗？本来那天接到你们的道歉电话我已经不再提这事了。不取消这破 礼卷 我将继续去“写评论”！！！你们怎么这么讨厌！！！KF051501056101361930
1	性价比较高,HP的服务态度也可以,摄像头相素较高,一般为30万相素,这款有130相素,送的包是原装包,比较喜欢.
1	离火车站、长途汽车站很近，打车起价就到（五分钟内），楼下有24小时营业的麦当劳（点餐可免费送至房间），出大门往左便是平原商场，其对面是影剧院。
0	携程提供的160元的普通标间没有任何竞争力,房间设施一般,床单破损,服务也一般.商务豪华标间部分房间不是没有电脑,便是电脑只是摆设,连启动都不能.我在升级更换房间时便三易房间才能够正常入住.期待改进.
0	（1）酒店册子介绍说房间内提供饮用水，水壶内没有水，给前台提意见。前台说饮用水就是卫生间的自来水（太恶心了），可以叫服务员来为我加水。冰箱内150毫升的国产饮用水要收费10元（外面买也就1-2元的饮用水）。（2）房间内收费的物品非常多，拖鞋（有免费拖鞋），袜子，等等，还有会动的套套，盒子上的文字这么写的。想的这么周全，为什么不提供饮用水呢？即使按平价收费，顾客也是情愿的。（3）给大堂经理提意见，也是狡辩加爱理不理的。（4）房间内的加湿器，对我这个南方人非常好。
